Date,Item_ID,Item_Name,Category,Subcategory,Unit,Current_Stock,Reorder_Level,Daily_Usage,Lead_Time,Price_per_Unit,Supplier_Name,Seasonal_Factor,Waste_Percentage
2024-12-17,1,anchovies,Non-Veg,Fish,kg,11.63,7.35,2.5,1,40,Supplier C,1.19,1.26
2024-12-17,2,bean sprouts,Veg,Vegetable,kg,15.510000000000002,5.29,4.45,2,450,Supplier C,1.43,2.19
2024-12-17,3,beef,Non-Veg,Meat,kg,13.64,9.65,4.4,1,600,Supplier C,1.19,3.6
2024-12-17,4,beef bacon,Non-Veg,Meat,kg,8.33,6.25,3.18,4,250,Supplier C,1.08,0.21
2024-12-17,5,black pepper,Veg,Grocery,kg,9.41,3.24,3.56,1,250,Supplier C,1.36,1.69
2024-12-17,6,black pepper sauce,Veg,Grocery,liter,16.96,4.68,2.11,2,35,Supplier C,1.48,4.39
2024-12-17,7,black tea,Veg,Vegetable,kg,16.990000000000002,6.6,0.53,2,40,Supplier B,1.2,2.22
2024-12-17,8,butter,Veg,Dairy,kg,14.82,7.09,2.92,3,50,Supplier A,1.25,0.69
2024-12-17,9,cheese,Veg,Dairy,kg,18.84,7.91,4.09,4,40,Supplier B,1.42,0.25
2024-12-17,10,chicken,Non-Veg,Meat,kg,8.780000000000001,5.36,3.0,2,50,Supplier B,1.18,2.74
2024-12-17,11,chicken thigh,Non-Veg,Meat,kg,10.02,7.45,5.0,3,6,Supplier A,1.38,3.59
2024-12-17,12,chili,Veg,Grocery,kg,15.04,4.4,3.59,1,450,Supplier A,1.26,0.8
2024-12-17,13,chili sauce,Veg,Grocery,liter,16.68,3.62,1.41,3,450,Supplier B,1.33,3.41
2024-12-17,14,chives,Veg,Vegetable,kg,18.24,4.89,1.94,4,40,Supplier B,0.92,0.22
2024-12-17,15,cockles,Non-Veg,Fish,kg,6.9,6.47,1.8,1,250,Supplier B,0.86,1.21
2024-12-17,16,coconut milk,Veg,Dairy,liter,13.3,3.99,1.51,4,250,Supplier C,0.92,2.89
2024-12-17,17,coleslaw,Veg,Vegetable,kg,15.62,6.05,2.34,4,50,Supplier A,1.48,1.1
2024-12-17,18,condensed milk,Veg,Dairy,liter,21.53,7.82,2.0,2,50,Supplier B,0.87,3.09
2024-12-17,19,cream,Veg,Dairy,liter,9.37,3.53,3.22,2,450,Supplier B,1.1,0.34
2024-12-17,20,cucumber,Veg,Grocery,kg,13.19,3.23,1.25,4,50,Supplier C,0.9,2.54
2024-12-17,21,curry,Veg,Vegetable,kg,18.09,8.44,3.08,3,250,Supplier B,0.83,1.0
2024-12-17,22,egg,Non-Veg,Poultry,pieces,18.11,7.82,3.22,1,50,Supplier B,0.94,1.52
2024-12-17,23,eggs,Non-Veg,Poultry,pieces,13.6,6.59,8.0,2,6,Supplier C,0.95,2.05
2024-12-17,24,evaporated milk,Veg,Dairy,liter,24.36,7.08,4.43,1,250,Supplier B,1.13,1.6
2024-12-17,25,fish broth,Non-Veg,Fish,liter,18.58,8.74,4.19,4,70,Supplier C,0.94,4.53
2024-12-17,26,flat rice noodles,Veg,Grain,kg,15.1,9.17,1.0,4,50,Supplier A,1.22,3.45
2024-12-17,27,flour,Veg,Grain,kg,18.37,9.11,3.04,3,600,Supplier A,1.1,4.39
2024-12-17,28,fries,Veg,Vegetable,kg,11.25,8.35,4.67,2,450,Supplier B,1.09,0.06
2024-12-17,29,galangal,Veg,Vegetable,kg,17.69,5.82,2.64,3,35,Supplier B,0.93,1.5
2024-12-17,30,garlic,Veg,Grocery,kg,26.99,6.89,7.0,2,6,Supplier A,0.82,4.58
2024-12-17,31,ghee,Veg,Dairy,kg,24.01,7.35,4.28,1,280,Supplier C,1.38,1.52
2024-12-17,32,ginger,Veg,Grocery,kg,7.41,5.1,1.53,2,600,Supplier B,1.26,1.85
2024-12-17,33,kaya,Veg,Vegetable,kg,22.65,4.42,4.12,4,35,Supplier C,1.14,0.21
2024-12-17,34,lemon,Veg,Fruit,kg,10.77,6.42,4.3,4,250,Supplier A,0.97,4.32
2024-12-17,35,lemongrass,Veg,Fruit,kg,14.01,6.64,2.97,2,280,Supplier C,1.24,0.3
2024-12-17,36,mint,Veg,Herb,kg,20.51,6.78,4.3,4,40,Supplier C,1.0,1.78
2024-12-17,37,mushrooms,Veg,Vegetable,kg,12.75,9.36,0.79,1,40,Supplier B,1.36,1.95
2024-12-17,38,onion,Veg,Grocery,kg,15.91,9.16,8.0,2,6,Supplier A,1.19,1.02
2024-12-17,39,palm sugar,Veg,Grocery,kg,18.950000000000003,4.77,2.17,2,40,Supplier A,0.86,1.84
2024-12-17,40,peanuts,Veg,Vegetable,kg,17.77,4.9,1.14,3,280,Supplier B,1.42,0.79
2024-12-17,41,prawns,Non-Veg,Fish,kg,9.03,3.01,3.95,4,280,Supplier A,1.34,1.38
2024-12-17,42,red beans,Veg,Vegetable,kg,17.880000000000003,3.19,9.0,4,50,Supplier C,1.27,3.89
2024-12-17,43,rice,Veg,Grain,kg,21.07,5.15,4.23,4,600,Supplier C,1.35,4.05
2024-12-17,44,rice flour jelly,Veg,Grain,kg,6.53,7.67,0.88,1,450,Supplier C,1.16,0.56
2024-12-17,45,rice noodles,Veg,Grain,kg,15.5,4.7,2.51,1,70,Supplier A,0.93,3.69
2024-12-17,46,sambal,Veg,Vegetable,kg,13.96,5.5,2.68,3,50,Supplier A,0.97,1.75
2024-12-17,47,shrimp paste,Non-Veg,Fish,kg,16.16,5.95,1.48,2,40,Supplier B,0.92,2.63
2024-12-17,48,soft-boiled eggs,Non-Veg,Poultry,liter,23.89,9.83,8.0,4,6,Supplier C,0.83,3.57
2024-12-17,49,soy sauce,Veg,Grocery,liter,15.23,4.13,2.28,2,40,Supplier C,1.01,1.04
2024-12-17,50,spaghetti,Veg,Vegetable,kg,13.49,9.9,1.15,4,50,Supplier B,0.86,2.96
2024-12-17,51,spices,Veg,Grocery,kg,8.5,3.9,1.93,1,600,Supplier A,0.86,2.36
2024-12-17,52,sugar syrup,Veg,Grocery,liter,20.59,8.44,8.0,4,50,Supplier C,0.81,3.73
2024-12-17,53,tamarind,Veg,Grocery,kg,14.48,8.29,3.54,2,280,Supplier B,1.06,1.54
2024-12-17,54,tandoori masala,Veg,Vegetable,kg,22.41,9.47,8.0,3,50,Supplier A,1.36,1.02
2024-12-17,55,vegetable broth,Veg,Vegetable,liter,21.73,3.13,4.49,1,250,Supplier C,1.0,3.6
2024-12-17,56,water,Veg,Vegetable,liter,9.91,4.8,3.52,4,40,Supplier B,0.89,3.78
2024-12-17,57,white bread,Veg,Grain,kg,20.2,8.1,2.57,3,450,Supplier A,0.84,0.9
2024-12-17,58,yogurt,Veg,Dairy,kg,12.95,7.52,3.98,4,250,Supplier B,1.03,0.96
2024-12-18,1,anchovies,Non-Veg,Fish,kg,18.61,9.51,3.14,3,40,Supplier C,0.98,4.7
2024-12-18,2,bean sprouts,Veg,Vegetable,kg,22.07,3.37,3.02,4,450,Supplier A,1.24,3.94
2024-12-18,3,beef,Non-Veg,Meat,kg,23.18,7.36,4.07,2,600,Supplier C,0.83,2.72
2024-12-18,4,beef bacon,Non-Veg,Meat,kg,16.3,3.13,4.11,4,250,Supplier C,1.44,3.7
2024-12-18,5,black pepper,Veg,Grocery,kg,8.51,7.1,2.13,1,250,Supplier A,1.22,0.34
2024-12-18,6,black pepper sauce,Veg,Grocery,liter,10.05,8.62,2.94,1,35,Supplier B,1.1,0.08
2024-12-18,7,black tea,Veg,Vegetable,kg,8.27,4.15,2.66,2,40,Supplier A,0.84,0.41
2024-12-18,8,butter,Veg,Dairy,kg,20.72,7.38,4.3,4,50,Supplier A,1.44,1.47
2024-12-18,9,cheese,Veg,Dairy,kg,11.31,7.07,2.81,1,40,Supplier C,1.37,1.85
2024-12-18,10,chicken,Non-Veg,Meat,kg,8.84,4.62,2.0,2,50,Supplier B,0.89,0.2
2024-12-18,11,chicken thigh,Non-Veg,Meat,kg,13.94,3.93,3.0,4,6,Supplier B,1.2,3.65
2024-12-18,12,chili,Veg,Grocery,kg,17.78,6.28,3.28,1,450,Supplier C,1.25,4.91
2024-12-18,13,chili sauce,Veg,Grocery,liter,13.75,7.61,2.87,1,450,Supplier A,1.47,0.98
2024-12-18,14,chives,Veg,Vegetable,kg,20.77,9.46,4.86,1,40,Supplier B,0.93,3.61
2024-12-18,15,cockles,Non-Veg,Fish,kg,16.77,8.18,1.57,3,250,Supplier A,1.43,0.52
2024-12-18,16,coconut milk,Veg,Dairy,liter,17.36,8.04,1.53,3,250,Supplier A,1.2,2.99
2024-12-18,17,coleslaw,Veg,Vegetable,kg,20.21,6.85,0.69,4,50,Supplier C,1.08,1.58
2024-12-18,18,condensed milk,Veg,Dairy,liter,17.78,4.57,3.0,1,50,Supplier C,1.15,0.09
2024-12-18,19,cream,Veg,Dairy,liter,7.06,8.02,1.26,3,450,Supplier B,0.86,1.09
2024-12-18,20,cucumber,Veg,Grocery,kg,6.590000000000001,9.35,0.65,1,50,Supplier C,1.02,1.73
2024-12-18,21,curry,Veg,Vegetable,kg,10.65,7.58,1.9,2,250,Supplier B,1.19,4.86
2024-12-18,22,egg,Non-Veg,Poultry,pieces,16.85,9.93,3.14,3,50,Supplier B,1.27,3.67
2024-12-18,23,eggs,Non-Veg,Poultry,pieces,11.55,6.32,6.0,4,6,Supplier B,0.83,4.26
2024-12-18,24,evaporated milk,Veg,Dairy,liter,16.77,8.18,1.57,3,250,Supplier A,1.43,0.52
2024-12-18,25,fish broth,Non-Veg,Fish,liter,9.36,5.86,2.45,2,70,Supplier A,1.27,1.78
2024-12-18,26,flat rice noodles,Veg,Grain,kg,22.16,8.31,7.0,3,50,Supplier A,1.23,3.36
2024-12-18,27,flour,Veg,Grain,kg,14.53,9.53,3.26,2,600,Supplier B,0.92,2.76
2024-12-18,28,fries,Veg,Vegetable,kg,22.4,7.78,2.76,3,450,Supplier B,1.0,3.69
2024-12-18,29,galangal,Veg,Vegetable,kg,10.05,8.62,2.94,1,35,Supplier B,1.1,0.08
2024-12-18,30,garlic,Veg,Grocery,kg,13.6,6.59,8.0,2,6,Supplier C,0.95,2.05
2024-12-18,31,ghee,Veg,Dairy,kg,16.58,5.85,3.32,1,280,Supplier C,1.25,1.27
2024-12-18,32,ginger,Veg,Grocery,kg,17.71,8.79,3.72,2,600,Supplier B,1.21,4.54
2024-12-18,33,kaya,Veg,Vegetable,kg,13.01,3.28,1.68,3,35,Supplier B,1.04,4.3
2024-12-18,34,lemon,Veg,Fruit,kg,10.72,8.73,1.91,4,250,Supplier B,0.92,1.68
2024-12-18,35,lemongrass,Veg,Fruit,kg,22.49,9.4,4.78,1,280,Supplier C,1.07,1.71
2024-12-18,36,mint,Veg,Herb,kg,14.54,7.56,1.58,3,40,Supplier A,0.85,4.81
2024-12-18,37,mushrooms,Veg,Vegetable,kg,15.5,3.64,3.63,2,40,Supplier A,0.81,1.34
2024-12-18,38,onion,Veg,Grocery,kg,23.89,9.83,8.0,4,6,Supplier C,0.83,3.57
2024-12-18,39,palm sugar,Veg,Grocery,kg,11.29,7.44,4.47,3,40,Supplier A,1.16,1.11
2024-12-18,40,peanuts,Veg,Vegetable,kg,18.69,8.49,4.22,1,280,Supplier B,0.97,0.07
2024-12-18,41,prawns,Non-Veg,Fish,kg,21.49,5.87,1.73,4,280,Supplier C,1.32,3.62
2024-12-18,42,red beans,Veg,Vegetable,kg,19.84,3.47,6.0,1,50,Supplier A,0.86,0.41
2024-12-18,43,rice,Veg,Grain,kg,11.1,5.12,2.58,3,600,Supplier B,1.16,2.76
2024-12-18,44,rice flour jelly,Veg,Grain,kg,8.530000000000001,4.22,2.67,2,450,Supplier B,1.23,1.9
2024-12-18,45,rice noodles,Veg,Grain,kg,13.1,8.91,2.18,3,70,Supplier A,0.87,2.85
2024-12-18,46,sambal,Veg,Vegetable,kg,11.19,6.64,3.12,3,50,Supplier A,0.94,1.32
2024-12-18,47,shrimp paste,Non-Veg,Fish,kg,10.59,4.94,3.53,3,40,Supplier A,1.16,3.76
2024-12-18,48,soft-boiled eggs,Non-Veg,Poultry,liter,16.17,3.13,2.0,4,6,Supplier C,0.87,2.96
2024-12-18,49,soy sauce,Veg,Grocery,liter,18.08,9.89,4.96,4,40,Supplier C,1.45,1.86
2024-12-18,50,spaghetti,Veg,Vegetable,kg,12.92,6.92,0.81,1,50,Supplier C,1.3,1.11
2024-12-18,51,spices,Veg,Grocery,kg,19.64,5.05,1.76,3,600,Supplier A,1.29,4.13
2024-12-18,52,sugar syrup,Veg,Grocery,liter,22.61,4.75,4.0,1,50,Supplier C,0.94,2.7
2024-12-18,53,tamarind,Veg,Grocery,kg,21.8,4.77,4.53,3,280,Supplier C,1.06,0.91
2024-12-18,54,tandoori masala,Veg,Vegetable,kg,18.78,7.77,8.0,2,50,Supplier B,1.0,4.07
2024-12-18,55,vegetable broth,Veg,Vegetable,liter,16.92,7.02,0.8,4,250,Supplier B,1.38,3.91
2024-12-18,56,water,Veg,Vegetable,liter,9.13,3.81,3.91,1,40,Supplier C,1.02,0.47
2024-12-18,57,white bread,Veg,Grain,kg,16.200000000000003,6.57,4.48,2,450,Supplier B,1.31,1.1
2024-12-18,58,yogurt,Veg,Dairy,kg,11.61,3.01,2.87,4,250,Supplier A,0.87,4.73
2024-12-19,1,anchovies,Non-Veg,Fish,kg,17.990000000000002,3.85,0.94,2,40,Supplier B,1.4,3.64
2024-12-19,2,bean sprouts,Veg,Vegetable,kg,13.75,7.61,2.87,1,450,Supplier A,1.47,0.98
2024-12-19,3,beef,Non-Veg,Meat,kg,8.5,3.9,1.93,1,600,Supplier A,0.86,2.36
2024-12-19,4,beef bacon,Non-Veg,Meat,kg,20.31,7.42,4.72,2,250,Supplier B,1.15,3.64
2024-12-19,5,black pepper,Veg,Grocery,kg,11.46,4.12,0.64,2,250,Supplier A,0.9,1.57
2024-12-19,6,black pepper sauce,Veg,Grocery,liter,11.89,3.73,4.96,2,35,Supplier A,1.43,1.69
2024-12-19,7,black tea,Veg,Vegetable,kg,12.38,5.15,3.6,2,40,Supplier B,1.48,0.77
2024-12-19,8,butter,Veg,Dairy,kg,8.98,5.93,2.16,4,50,Supplier C,1.08,4.5
2024-12-19,9,cheese,Veg,Dairy,kg,18.91,4.3,3.99,3,40,Supplier A,1.18,2.06
2024-12-19,10,chicken,Non-Veg,Meat,kg,21.83,3.28,6.0,2,50,Supplier A,1.1,2.35
2024-12-19,11,chicken thigh,Non-Veg,Meat,kg,11.55,6.32,6.0,4,6,Supplier B,0.83,4.26
2024-12-19,12,chili,Veg,Grocery,kg,20.85,6.92,1.65,4,450,Supplier A,0.82,3.86
2024-12-19,13,chili sauce,Veg,Grocery,liter,20.2,8.1,2.57,3,450,Supplier A,0.84,0.9
2024-12-19,14,chives,Veg,Vegetable,kg,12.13,9.81,1.44,4,40,Supplier A,1.37,4.29
2024-12-19,15,cockles,Non-Veg,Fish,kg,11.239999999999998,3.79,1.12,3,250,Supplier A,1.29,2.71
2024-12-19,16,coconut milk,Veg,Dairy,liter,14.79,4.38,2.0,4,250,Supplier C,1.34,1.29
2024-12-19,17,coleslaw,Veg,Vegetable,kg,20.72,7.38,4.3,4,50,Supplier A,1.44,1.47
2024-12-19,18,condensed milk,Veg,Dairy,liter,8.77,5.78,3.0,1,50,Supplier C,1.42,4.76
2024-12-19,19,cream,Veg,Dairy,liter,18.72,7.86,4.74,4,450,Supplier A,1.37,4.65
2024-12-19,20,cucumber,Veg,Grocery,kg,18.16,8.86,2.81,4,50,Supplier A,1.02,2.22
2024-12-19,21,curry,Veg,Vegetable,kg,17.45,9.9,3.87,1,250,Supplier C,1.1,2.08
2024-12-19,22,egg,Non-Veg,Poultry,pieces,17.119999999999997,4.26,3.92,3,50,Supplier B,0.92,0.22
2024-12-19,23,eggs,Non-Veg,Poultry,pieces,20.53,7.17,8.0,1,6,Supplier C,1.1,1.99
2024-12-19,24,evaporated milk,Veg,Dairy,liter,12.24,7.14,2.94,2,250,Supplier C,0.83,1.25
2024-12-19,25,fish broth,Non-Veg,Fish,liter,16.38,9.06,2.72,2,70,Supplier A,1.11,2.28
2024-12-19,26,flat rice noodles,Veg,Grain,kg,21.03,9.63,2.0,4,50,Supplier A,1.04,4.01
2024-12-19,27,flour,Veg,Grain,kg,9.65,8.85,2.7,1,600,Supplier A,1.02,4.78
2024-12-19,28,fries,Veg,Vegetable,kg,9.16,3.29,1.28,1,450,Supplier B,1.04,1.73
2024-12-19,29,galangal,Veg,Vegetable,kg,7.899999999999999,9.2,0.59,3,35,Supplier A,1.37,3.31
2024-12-19,30,garlic,Veg,Grocery,kg,13.6,6.59,8.0,2,6,Supplier C,0.95,2.05
2024-12-19,31,ghee,Veg,Dairy,kg,11.65,8.93,3.26,2,280,Supplier A,1.46,0.83
2024-12-19,32,ginger,Veg,Grocery,kg,20.59,7.3,3.43,1,600,Supplier C,1.35,2.3
2024-12-19,33,kaya,Veg,Vegetable,kg,20.41,6.75,4.94,1,35,Supplier A,1.22,2.06
2024-12-19,34,lemon,Veg,Fruit,kg,18.1,6.58,4.06,3,250,Supplier A,1.49,0.63
2024-12-19,35,lemongrass,Veg,Fruit,kg,20.55,7.8,2.83,2,280,Supplier B,1.33,2.41
2024-12-19,36,mint,Veg,Herb,kg,14.03,9.04,3.22,1,40,Supplier A,1.45,3.99
2024-12-19,37,mushrooms,Veg,Vegetable,kg,20.66,9.87,4.98,1,40,Supplier C,1.12,1.1
2024-12-19,38,onion,Veg,Grocery,kg,20.6,6.75,5.0,3,6,Supplier B,1.0,0.7
2024-12-19,39,palm sugar,Veg,Grocery,kg,14.06,5.92,0.81,3,40,Supplier B,0.95,4.37
2024-12-19,40,peanuts,Veg,Vegetable,kg,10.34,3.48,3.55,1,280,Supplier B,1.23,1.74
2024-12-19,41,prawns,Non-Veg,Fish,kg,20.34,9.06,1.03,2,280,Supplier B,0.91,4.42
2024-12-19,42,red beans,Veg,Vegetable,kg,18.380000000000003,5.22,4.0,2,50,Supplier C,1.36,3.36
2024-12-19,43,rice,Veg,Grain,kg,14.53,9.53,3.26,2,600,Supplier B,0.92,2.76
2024-12-19,44,rice flour jelly,Veg,Grain,kg,21.4,3.35,3.19,3,450,Supplier B,0.95,2.5
2024-12-19,45,rice noodles,Veg,Grain,kg,15.56,7.67,4.2,2,70,Supplier A,0.9,3.83
2024-12-19,46,sambal,Veg,Vegetable,kg,15.45,7.51,3.11,4,50,Supplier A,1.45,4.85
2024-12-19,47,shrimp paste,Non-Veg,Fish,kg,14.489999999999998,7.8,2.29,2,40,Supplier A,1.25,4.76
2024-12-19,48,soft-boiled eggs,Non-Veg,Poultry,liter,26.99,6.89,7.0,2,6,Supplier A,0.82,4.58
2024-12-19,49,soy sauce,Veg,Grocery,liter,20.51,7.25,2.02,3,40,Supplier C,1.49,1.78
2024-12-19,50,spaghetti,Veg,Vegetable,kg,12.57,9.55,1.35,3,50,Supplier B,1.35,0.14
2024-12-19,51,spices,Veg,Grocery,kg,9.15,9.88,1.53,4,600,Supplier C,0.97,2.65
2024-12-19,52,sugar syrup,Veg,Grocery,liter,16.560000000000002,8.1,8.0,4,50,Supplier C,1.49,2.35
2024-12-19,53,tamarind,Veg,Grocery,kg,20.53,5.22,3.63,3,280,Supplier A,1.43,1.82
2024-12-19,54,tandoori masala,Veg,Vegetable,kg,18.38,7.75,2.0,4,50,Supplier C,1.01,0.74
2024-12-19,55,vegetable broth,Veg,Vegetable,liter,17.45,9.9,3.87,1,250,Supplier C,1.1,2.08
2024-12-19,56,water,Veg,Vegetable,liter,21.91,7.36,3.42,1,40,Supplier C,1.39,1.58
2024-12-19,57,white bread,Veg,Grain,kg,22.07,3.37,3.02,4,450,Supplier A,1.24,3.94
2024-12-19,58,yogurt,Veg,Dairy,kg,6.9,6.47,1.8,1,250,Supplier B,0.86,1.21
2024-12-20,1,anchovies,Non-Veg,Fish,kg,15.74,6.03,1.66,2,40,Supplier B,1.21,4.45
2024-12-20,2,bean sprouts,Veg,Vegetable,kg,10.99,8.47,1.01,1,450,Supplier C,1.04,1.4
2024-12-20,3,beef,Non-Veg,Meat,kg,19.25,6.03,2.19,4,600,Supplier C,0.83,4.71
2024-12-20,4,beef bacon,Non-Veg,Meat,kg,18.22,8.26,0.62,1,250,Supplier B,0.92,0.18
2024-12-20,5,black pepper,Veg,Grocery,kg,15.31,4.51,4.56,1,250,Supplier A,0.94,4.18
2024-12-20,6,black pepper sauce,Veg,Grocery,liter,21.3,8.76,4.63,2,35,Supplier C,1.25,2.71
2024-12-20,7,black tea,Veg,Vegetable,kg,19.42,6.64,2.84,4,40,Supplier B,1.48,4.08
2024-12-20,8,butter,Veg,Dairy,kg,20.64,5.83,3.76,4,50,Supplier C,1.06,0.97
2024-12-20,9,cheese,Veg,Dairy,kg,15.24,4.63,2.65,1,40,Supplier B,1.48,2.75
2024-12-20,10,chicken,Non-Veg,Meat,kg,28.9,8.27,9.0,1,50,Supplier C,1.32,2.84
2024-12-20,11,chicken thigh,Non-Veg,Meat,kg,16.47,4.7,8.0,2,6,Supplier B,1.36,1.56
2024-12-20,12,chili,Veg,Grocery,kg,16.48,7.4,1.03,1,450,Supplier B,1.09,0.2
2024-12-20,13,chili sauce,Veg,Grocery,liter,8.78,5.93,1.22,1,450,Supplier A,1.31,3.99
2024-12-20,14,chives,Veg,Vegetable,kg,10.59,4.94,3.53,3,40,Supplier A,1.16,3.76
2024-12-20,15,cockles,Non-Veg,Fish,kg,10.93,7.2,3.15,2,250,Supplier B,1.44,2.12
2024-12-20,16,coconut milk,Veg,Dairy,liter,5.77,7.22,0.5,3,250,Supplier A,0.84,0.76
2024-12-20,17,coleslaw,Veg,Vegetable,kg,9.01,9.21,1.05,4,50,Supplier A,1.27,4.96
2024-12-20,18,condensed milk,Veg,Dairy,liter,18.95,6.32,8.0,1,50,Supplier A,1.22,3.32
2024-12-20,19,cream,Veg,Dairy,liter,11.8,8.21,1.3,3,450,Supplier A,1.2,3.29
2024-12-20,20,cucumber,Veg,Grocery,kg,20.65,3.62,3.04,2,50,Supplier B,1.42,0.6
2024-12-20,21,curry,Veg,Vegetable,kg,21.93,6.04,3.85,4,250,Supplier B,1.19,2.49
2024-12-20,22,egg,Non-Veg,Poultry,pieces,10.61,9.68,4.54,4,50,Supplier C,0.84,4.64
2024-12-20,23,eggs,Non-Veg,Poultry,pieces,18.98,9.41,1.0,1,6,Supplier C,1.35,3.33
2024-12-20,24,evaporated milk,Veg,Dairy,liter,10.77,6.42,4.3,4,250,Supplier A,0.97,4.32
2024-12-20,25,fish broth,Non-Veg,Fish,liter,13.43,5.74,3.1,2,70,Supplier B,1.43,2.72
2024-12-20,26,flat rice noodles,Veg,Grain,kg,7.68,7.27,1.0,2,50,Supplier C,1.17,2.16
2024-12-20,27,flour,Veg,Grain,kg,9.75,8.91,4.29,2,600,Supplier A,1.46,1.55
2024-12-20,28,fries,Veg,Vegetable,kg,16.15,7.43,3.76,1,450,Supplier B,0.84,4.83
2024-12-20,29,galangal,Veg,Vegetable,kg,14.06,7.23,2.2,3,35,Supplier B,0.9,3.99
2024-12-20,30,garlic,Veg,Grocery,kg,17.68,8.69,9.0,4,6,Supplier A,0.91,4.63
2024-12-20,31,ghee,Veg,Dairy,kg,19.01,6.36,2.35,3,280,Supplier B,1.22,0.75
2024-12-20,32,ginger,Veg,Grocery,kg,10.48,4.85,2.49,2,600,Supplier B,1.19,4.0
2024-12-20,33,kaya,Veg,Vegetable,kg,12.66,8.13,0.78,2,35,Supplier A,1.22,2.99
2024-12-20,34,lemon,Veg,Fruit,kg,10.89,4.94,1.69,1,250,Supplier B,0.84,2.1
2024-12-20,35,lemongrass,Veg,Fruit,kg,20.21,9.64,4.95,2,280,Supplier A,0.86,4.64
2024-12-20,36,mint,Veg,Herb,kg,20.78,5.74,1.81,1,40,Supplier C,0.8,3.83
2024-12-20,37,mushrooms,Veg,Vegetable,kg,18.03,5.45,1.34,1,40,Supplier C,0.95,3.15
2024-12-20,38,onion,Veg,Grocery,kg,26.17,3.63,8.0,4,6,Supplier B,0.95,1.19
2024-12-20,39,palm sugar,Veg,Grocery,kg,14.489999999999998,7.8,2.29,2,40,Supplier A,1.25,4.76
2024-12-20,40,peanuts,Veg,Vegetable,kg,23.02,6.45,4.44,1,280,Supplier B,1.39,2.69
2024-12-20,41,prawns,Non-Veg,Fish,kg,17.77,4.9,1.14,3,280,Supplier B,1.42,0.79
2024-12-20,42,red beans,Veg,Vegetable,kg,10.51,9.87,1.0,3,50,Supplier B,0.96,4.64
2024-12-20,43,rice,Veg,Grain,kg,13.44,4.14,2.73,4,600,Supplier B,1.43,1.94
2024-12-20,44,rice flour jelly,Veg,Grain,kg,17.78,6.28,3.28,1,450,Supplier C,1.25,4.91
2024-12-20,45,rice noodles,Veg,Grain,kg,18.39,5.14,4.16,4,70,Supplier A,1.39,3.28
2024-12-20,46,sambal,Veg,Vegetable,kg,18.68,6.81,1.36,1,50,Supplier B,1.13,0.86
2024-12-20,47,shrimp paste,Non-Veg,Fish,kg,18.16,6.95,4.51,4,40,Supplier C,1.18,1.81
2024-12-20,48,soft-boiled eggs,Non-Veg,Poultry,liter,14.14,7.84,7.0,3,6,Supplier C,1.34,0.57
2024-12-20,49,soy sauce,Veg,Grocery,liter,10.51,8.96,3.51,3,40,Supplier C,1.07,0.85
2024-12-20,50,spaghetti,Veg,Vegetable,kg,20.21,6.85,0.69,4,50,Supplier C,1.08,1.58
2024-12-20,51,spices,Veg,Grocery,kg,17.79,6.88,3.24,3,600,Supplier B,1.04,4.52
2024-12-20,52,sugar syrup,Veg,Grocery,liter,19.02,5.2,9.0,4,50,Supplier C,1.23,4.63
2024-12-20,53,tamarind,Veg,Grocery,kg,8.379999999999999,6.64,0.83,2,280,Supplier A,0.9,3.35
2024-12-20,54,tandoori masala,Veg,Vegetable,kg,21.03,9.63,2.0,4,50,Supplier A,1.04,4.01
2024-12-20,55,vegetable broth,Veg,Vegetable,liter,13.57,8.69,4.56,2,250,Supplier A,1.37,1.58
2024-12-20,56,water,Veg,Vegetable,liter,16.21,6.46,0.9,1,40,Supplier C,1.39,4.65
2024-12-20,57,white bread,Veg,Grain,kg,15.41,5.05,4.39,4,450,Supplier A,1.43,2.03
2024-12-20,58,yogurt,Veg,Dairy,kg,12.11,9.18,0.55,2,250,Supplier B,1.48,3.65
2024-12-21,1,anchovies,Non-Veg,Fish,kg,20.34,3.6,0.6,3,40,Supplier B,1.2,1.13
2024-12-21,2,bean sprouts,Veg,Vegetable,kg,24.39,5.58,4.44,1,450,Supplier C,1.35,3.22
2024-12-21,3,beef,Non-Veg,Meat,kg,20.37,8.16,1.2,4,600,Supplier A,1.34,0.03
2024-12-21,4,beef bacon,Non-Veg,Meat,kg,14.79,4.38,2.0,4,250,Supplier C,1.34,1.29
2024-12-21,5,black pepper,Veg,Grocery,kg,21.22,4.33,2.52,4,250,Supplier B,1.26,2.35
2024-12-21,6,black pepper sauce,Veg,Grocery,liter,9.0,9.1,1.61,2,35,Supplier A,1.13,1.65
2024-12-21,7,black tea,Veg,Vegetable,kg,15.23,4.13,2.28,2,40,Supplier C,1.01,1.04
2024-12-21,8,butter,Veg,Dairy,kg,13.54,6.6,3.88,3,50,Supplier A,1.3,4.55
2024-12-21,9,cheese,Veg,Dairy,kg,22.87,3.21,3.93,3,40,Supplier B,0.89,3.46
2024-12-21,10,chicken,Non-Veg,Meat,kg,18.44,8.18,7.0,1,50,Supplier A,1.31,3.59
2024-12-21,11,chicken thigh,Non-Veg,Meat,kg,26.53,8.49,9.0,4,6,Supplier A,0.96,4.63
2024-12-21,12,chili,Veg,Grocery,kg,10.62,6.35,3.28,2,450,Supplier C,0.9,2.53
