date,ingredient_name,unit,historical_ingredient_usage,contributing_menu_items,covered_menu_quantity
2024-11-29,Tamarind,kg,2.0900000000000003,1,209.0
2024-11-29,Tandoori Masala,kg,6.8,1,340.0
2024-11-29,Vegetable Broth,liter,85.75,1,343.0
2024-11-29,White Bread,kg,109.2,1,1092.0
2024-11-29,Yogurt,liter,34.0,1,340.0
2024-11-30,Beef,kg,17.28,1,96.0
2024-11-30,Beef Bacon,kg,40.95,1,819.0
2024-11-30,Black Pepper,kg,1.638,1,819.0
2024-11-30,Black Pepper Sauce,liter,35.150000000000006,1,703.0
2024-11-30,Black Tea,kg,11.125,1,2225.0
2024-11-30,Butter,kg,47.620000000000005,1,2381.0
2024-11-30,Cheese,kg,24.57,1,819.0
2024-11-30,Chicken,kg,48.42,1,269.0
2024-11-30,Chicken Thigh,kg,140.60000000000002,1,703.0
2024-11-30,Chili,kg,0.96,1,96.0
2024-11-30,Chili Sauce,liter,5.38,1,269.0
2024-11-30,Coconut Milk,liter,51.9,2,314.0
2024-11-30,Coleslaw,kg,70.30000000000001,1,703.0
2024-11-30,Condensed Milk,liter,111.25,1,2225.0
2024-11-30,Cream,liter,30.5,1,305.0
2024-11-30,Cucumber,kg,8.07,1,269.0
2024-11-30,Curry,liter,88.0,1,880.0
2024-11-30,Egg,pieces,880.0,1,880.0
2024-11-30,Eggs,pieces,819.0,1,819.0
2024-11-30,Evaporated Milk,liter,111.25,1,2225.0
2024-11-30,Flour,kg,88.0,1,880.0
2024-11-30,Fries,kg,105.44999999999999,1,703.0
2024-11-30,Galangal,kg,0.96,1,96.0
2024-11-30,Garlic,kg,5.74,2,574.0
2024-11-30,Ghee,kg,17.6,1,880.0
2024-11-30,Ginger,kg,2.69,1,269.0
2024-11-30,Kaya,kg,71.42999999999999,1,2381.0
2024-11-30,Lemongrass,kg,0.96,1,96.0
2024-11-30,Mushrooms,kg,45.75,1,305.0
2024-11-30,Onion,kg,15.25,1,305.0
2024-11-30,Palm Sugar,kg,10.9,1,218.0
2024-11-30,Red Beans,kg,10.9,1,218.0
2024-11-30,Rice,kg,53.800000000000004,1,269.0
2024-11-30,Rice Flour Jelly,kg,21.8,1,218.0
2024-11-30,Soft-Boiled Eggs,pieces,4762.0,1,2381.0
2024-11-30,Spaghetti,kg,98.28,1,819.0
2024-11-30,Spices,kg,1.92,1,96.0
2024-11-30,Vegetable Broth,liter,76.25,1,305.0
2024-11-30,Water,liter,44.0,1,880.0
2024-11-30,White Bread,kg,238.10000000000002,1,2381.0
2024-12-01,Anchovies,kg,23.55,1,785.0
2024-12-01,Beef,kg,0.0,1,0.0
2024-12-01,Beef Bacon,kg,47.800000000000004,1,956.0
2024-12-01,Black Pepper,kg,1.912,1,956.0
2024-12-01,Black Tea,kg,26.67,2,5334.0
2024-12-01,Butter,kg,68.9,1,3445.0
2024-12-01,Cheese,kg,28.68,1,956.0
2024-12-01,Chicken,kg,229.32,2,1197.0
2024-12-01,Chili,kg,0.0,1,0.0
2024-12-01,Chili Sauce,liter,10.08,1,504.0
2024-12-01,Coconut Milk,liter,234.75,3,1565.0
2024-12-01,Condensed Milk,liter,230.45000000000002,1,4609.0
2024-12-01,Cream,liter,23.5,1,235.0
2024-12-01,Cucumber,kg,15.12,1,504.0
2024-12-01,Curry,liter,90.5,1,905.0
2024-12-01,Egg,pieces,1690.0,2,1690.0
2024-12-01,Eggs,pieces,956.0,1,956.0
2024-12-01,Evaporated Milk,liter,230.45000000000002,1,4609.0
2024-12-01,Flour,kg,90.5,1,905.0
2024-12-01,Galangal,kg,0.0,1,0.0
2024-12-01,Garlic,kg,14.32,3,1432.0
2024-12-01,Ghee,kg,18.1,1,905.0
2024-12-01,Ginger,kg,11.97,2,1197.0
2024-12-01,Kaya,kg,103.35,1,3445.0
2024-12-01,Lemon,kg,21.75,1,725.0
2024-12-01,Lemongrass,kg,0.0,1,0.0
2024-12-01,Mushrooms,kg,35.25,1,235.0
2024-12-01,Onion,kg,11.75,1,235.0
2024-12-01,Palm Sugar,kg,39.0,1,780.0
2024-12-01,Peanuts,kg,23.55,1,785.0
2024-12-01,Red Beans,kg,39.0,1,780.0
2024-12-01,Rice,kg,242.1,2,1289.0
2024-12-01,Rice Flour Jelly,kg,78.0,1,780.0
2024-12-01,Sambal,kg,23.55,1,785.0
2024-12-01,Soft-Boiled Eggs,pieces,6890.0,1,3445.0
2024-12-01,Spaghetti,kg,114.72,1,956.0
2024-12-01,Spices,kg,0.0,1,0.0
2024-12-01,Sugar Syrup,liter,21.75,1,725.0
2024-12-01,Tandoori Masala,kg,13.86,1,693.0
2024-12-01,Vegetable Broth,liter,58.75,1,235.0
2024-12-01,Water,liter,45.25,1,905.0
2024-12-01,White Bread,kg,344.5,1,3445.0
2024-12-01,Yogurt,liter,69.30000000000001,1,693.0
2024-12-02,Anchovies,kg,28.950000000000003,1,965.0
2024-12-02,Bean Sprouts,kg,5.3500000000000005,1,107.0
2024-12-02,Beef,kg,35.1,1,195.0
2024-12-02,Beef Bacon,kg,20.75,1,415.0
2024-12-02,Black Pepper,kg,0.8300000000000001,1,415.0
2024-12-02,Black Pepper Sauce,liter,0.6000000000000001,1,12.0
2024-12-02,Black Tea,kg,5.985,2,1197.0
2024-12-02,Butter,kg,5.94,1,297.0
2024-12-02,Cheese,kg,12.45,1,415.0
2024-12-02,Chicken,kg,134.08,2,683.0
2024-12-02,Chicken Thigh,kg,2.4000000000000004,1,12.0
2024-12-02,Chili,kg,1.95,1,195.0
2024-12-02,Chili Sauce,liter,2.52,1,126.0
2024-12-02,Chives,kg,1.07,1,107.0
2024-12-02,Cockles,kg,5.3500000000000005,1,107.0
2024-12-02,Coconut Milk,liter,228.3,3,1457.0
2024-12-02,Coleslaw,kg,1.2000000000000002,1,12.0
2024-12-02,Condensed Milk,liter,32.2,1,644.0
2024-12-02,Cream,liter,3.8000000000000003,1,38.0
2024-12-02,Cucumber,kg,4.8,2,160.0
2024-12-02,Curry,liter,108.80000000000001,1,1088.0
2024-12-02,Egg,pieces,2053.0,2,2053.0
2024-12-02,Eggs,pieces,415.0,1,415.0
2024-12-02,Evaporated Milk,liter,32.2,1,644.0
2024-12-02,Fish Broth,liter,10.2,1,34.0
2024-12-02,Flat Rice Noodles,kg,16.05,1,107.0
2024-12-02,Flour,kg,108.80000000000001,1,1088.0
2024-12-02,Fries,kg,1.7999999999999998,1,12.0
2024-12-02,Galangal,kg,1.95,1,195.0
2024-12-02,Garlic,kg,7.21,3,721.0
2024-12-02,Ghee,kg,21.759999999999998,1,1088.0
2024-12-02,Ginger,kg,6.83,2,683.0
2024-12-02,Kaya,kg,8.91,1,297.0
2024-12-02,Lemon,kg,16.59,1,553.0
2024-12-02,Lemongrass,kg,1.95,1,195.0
2024-12-02,Mint,kg,0.17,1,34.0
2024-12-02,Mushrooms,kg,5.7,1,38.0
2024-12-02,Onion,kg,1.9000000000000001,1,38.0
2024-12-02,Palm Sugar,kg,14.850000000000001,1,297.0
2024-12-02,Peanuts,kg,28.950000000000003,1,965.0
2024-12-02,Prawns,kg,8.56,1,107.0
2024-12-02,Red Beans,kg,14.850000000000001,1,297.0
2024-12-02,Rice,kg,198.89999999999998,2,1091.0
2024-12-02,Rice Flour Jelly,kg,29.700000000000003,1,297.0
2024-12-02,Rice Noodles,kg,5.1,1,34.0
2024-12-02,Sambal,kg,28.950000000000003,1,965.0
2024-12-02,Shrimp Paste,kg,0.34,1,34.0
2024-12-02,Soft-Boiled Eggs,pieces,594.0,1,297.0
2024-12-02,Soy Sauce,liter,2.14,1,107.0
2024-12-02,Spaghetti,kg,49.8,1,415.0
2024-12-02,Spices,kg,3.9,1,195.0
2024-12-02,Sugar Syrup,liter,16.59,1,553.0
2024-12-02,Tamarind,kg,0.34,1,34.0
2024-12-02,Tandoori Masala,kg,11.14,1,557.0
2024-12-02,Vegetable Broth,liter,9.5,1,38.0
2024-12-02,Water,liter,54.400000000000006,1,1088.0
2024-12-02,White Bread,kg,29.700000000000003,1,297.0
2024-12-02,Yogurt,liter,55.7,1,557.0
2024-12-03,Anchovies,kg,5.3999999999999995,1,180.0
2024-12-03,Beef,kg,0.0,1,0.0
2024-12-03,Beef Bacon,kg,10.4,1,208.0
2024-12-03,Black Pepper,kg,0.41600000000000004,1,208.0
2024-12-03,Black Tea,kg,14.1,1,2820.0
2024-12-03,Butter,kg,24.16,1,1208.0
2024-12-03,Cheese,kg,6.24,1,208.0
2024-12-03,Chicken,kg,52.2,1,261.0
2024-12-03,Chili,kg,0.0,1,0.0
2024-12-03,Coconut Milk,liter,127.35,3,849.0
2024-12-03,Condensed Milk,liter,141.0,1,2820.0
2024-12-03,Cream,liter,27.9,1,279.0
2024-12-03,Cucumber,kg,0.0,1,0.0
2024-12-03,Curry,liter,17.7,1,177.0
2024-12-03,Egg,pieces,357.0,2,357.0
2024-12-03,Eggs,pieces,208.0,1,208.0
2024-12-03,Evaporated Milk,liter,141.0,1,2820.0
2024-12-03,Fish Broth,liter,0.0,1,0.0
2024-12-03,Flour,kg,17.7,1,177.0
2024-12-03,Galangal,kg,0.0,1,0.0
2024-12-03,Garlic,kg,5.4,2,540.0
2024-12-03,Ghee,kg,3.54,1,177.0
2024-12-03,Ginger,kg,2.6100000000000003,1,261.0
2024-12-03,Kaya,kg,36.239999999999995,1,1208.0
2024-12-03,Lemongrass,kg,0.0,1,0.0
2024-12-03,Mint,kg,0.0,1,0.0
2024-12-03,Mushrooms,kg,41.849999999999994,1,279.0
2024-12-03,Onion,kg,13.95,1,279.0
2024-12-03,Palm Sugar,kg,33.45,1,669.0
2024-12-03,Peanuts,kg,5.3999999999999995,1,180.0
2024-12-03,Red Beans,kg,33.45,1,669.0
2024-12-03,Rice,kg,32.4,1,180.0
2024-12-03,Rice Flour Jelly,kg,66.9,1,669.0
2024-12-03,Rice Noodles,kg,0.0,1,0.0
2024-12-03,Sambal,kg,5.3999999999999995,1,180.0
2024-12-03,Shrimp Paste,kg,0.0,1,0.0
2024-12-03,Soft-Boiled Eggs,pieces,2416.0,1,1208.0
2024-12-03,Spaghetti,kg,24.96,1,208.0
2024-12-03,Spices,kg,0.0,1,0.0
2024-12-03,Tamarind,kg,0.0,1,0.0
2024-12-03,Tandoori Masala,kg,5.220000000000001,1,261.0
2024-12-03,Vegetable Broth,liter,69.75,1,279.0
2024-12-03,Water,liter,8.85,1,177.0
2024-12-03,White Bread,kg,120.80000000000001,1,1208.0
2024-12-03,Yogurt,liter,26.1,1,261.0
2024-12-04,Anchovies,kg,12.419999999999998,1,414.0
2024-12-04,Bean Sprouts,kg,13.9,1,278.0
2024-12-04,Beef,kg,22.68,1,126.0
2024-12-04,Black Pepper Sauce,liter,8.5,1,170.0
2024-12-04,Black Tea,kg,13.485000000000001,2,2697.0
2024-12-04,Butter,kg,32.94,1,1647.0
2024-12-04,Chicken,kg,10.0,1,50.0
2024-12-04,Chicken Thigh,kg,34.0,1,170.0
2024-12-04,Chili,kg,1.26,1,126.0
2024-12-04,Chives,kg,2.7800000000000002,1,278.0
2024-12-04,Cockles,kg,13.9,1,278.0
2024-12-04,Coconut Milk,liter,187.35,3,1207.0
2024-12-04,Coleslaw,kg,17.0,1,170.0
2024-12-04,Condensed Milk,liter,107.65,1,2153.0
2024-12-04,Cream,liter,13.3,1,133.0
2024-12-04,Curry,liter,62.5,1,625.0
2024-12-04,Egg,pieces,1039.0,2,1039.0
2024-12-04,Evaporated Milk,liter,107.65,1,2153.0
2024-12-04,Flat Rice Noodles,kg,41.699999999999996,1,278.0
2024-12-04,Flour,kg,62.5,1,625.0
2024-12-04,Fries,kg,25.5,1,170.0
2024-12-04,Galangal,kg,1.26,1,126.0
2024-12-04,Garlic,kg,1.83,2,183.0
2024-12-04,Ghee,kg,12.5,1,625.0
2024-12-04,Ginger,kg,0.5,1,50.0
2024-12-04,Kaya,kg,49.410000000000004,1,1647.0
2024-12-04,Lemon,kg,16.32,1,544.0
2024-12-04,Lemongrass,kg,1.26,1,126.0
2024-12-04,Mushrooms,kg,19.95,1,133.0
2024-12-04,Onion,kg,6.65,1,133.0
2024-12-04,Palm Sugar,kg,33.35,1,667.0
2024-12-04,Peanuts,kg,12.419999999999998,1,414.0
2024-12-04,Prawns,kg,22.240000000000002,1,278.0
2024-12-04,Red Beans,kg,33.35,1,667.0
2024-12-04,Rice,kg,74.52,1,414.0
2024-12-04,Rice Flour Jelly,kg,66.7,1,667.0
2024-12-04,Sambal,kg,12.419999999999998,1,414.0
2024-12-04,Soft-Boiled Eggs,pieces,3294.0,1,1647.0
2024-12-04,Soy Sauce,liter,5.5600000000000005,1,278.0
2024-12-04,Spices,kg,2.52,1,126.0
2024-12-04,Sugar Syrup,liter,16.32,1,544.0
2024-12-04,Tandoori Masala,kg,1.0,1,50.0
2024-12-04,Vegetable Broth,liter,33.25,1,133.0
2024-12-04,Water,liter,31.25,1,625.0
2024-12-04,White Bread,kg,164.70000000000002,1,1647.0
2024-12-04,Yogurt,liter,5.0,1,50.0
2024-12-05,Anchovies,kg,15.06,1,502.0
2024-12-05,Bean Sprouts,kg,0.1,1,2.0
2024-12-05,Beef,kg,90.72,1,504.0
2024-12-05,Beef Bacon,kg,12.950000000000001,1,259.0
2024-12-05,Black Pepper,kg,0.518,1,259.0
2024-12-05,Black Pepper Sauce,liter,14.4,1,288.0
2024-12-05,Black Tea,kg,6.825,2,1365.0
2024-12-05,Butter,kg,16.060000000000002,1,803.0
2024-12-05,Cheese,kg,7.77,1,259.0
2024-12-05,Chicken,kg,112.60000000000001,1,563.0
2024-12-05,Chicken Thigh,kg,57.6,1,288.0
2024-12-05,Chili,kg,5.04,1,504.0
2024-12-05,Chives,kg,0.02,1,2.0
2024-12-05,Cockles,kg,0.1,1,2.0
2024-12-05,Coconut Milk,liter,232.35,3,1381.0
2024-12-05,Coleslaw,kg,28.8,1,288.0
2024-12-05,Condensed Milk,liter,5.800000000000001,1,116.0
2024-12-05,Cream,liter,54.10000000000001,1,541.0
2024-12-05,Curry,liter,102.7,1,1027.0
2024-12-05,Egg,pieces,1529.0,2,1529.0
2024-12-05,Eggs,pieces,259.0,1,259.0
2024-12-05,Evaporated Milk,liter,5.800000000000001,1,116.0
2024-12-05,Flat Rice Noodles,kg,0.3,1,2.0
2024-12-05,Flour,kg,102.7,1,1027.0
2024-12-05,Fries,kg,43.2,1,288.0
2024-12-05,Galangal,kg,5.04,1,504.0
2024-12-05,Garlic,kg,11.040000000000001,2,1104.0
2024-12-05,Ghee,kg,20.54,1,1027.0
2024-12-05,Ginger,kg,5.630000000000001,1,563.0
2024-12-05,Kaya,kg,24.09,1,803.0
2024-12-05,Lemon,kg,37.47,1,1249.0
2024-12-05,Lemongrass,kg,5.04,1,504.0
2024-12-05,Mushrooms,kg,81.15,1,541.0
2024-12-05,Onion,kg,27.050000000000004,1,541.0
2024-12-05,Palm Sugar,kg,18.75,1,375.0
2024-12-05,Peanuts,kg,15.06,1,502.0
2024-12-05,Prawns,kg,0.16,1,2.0
2024-12-05,Red Beans,kg,18.75,1,375.0
2024-12-05,Rice,kg,90.36,1,502.0
2024-12-05,Rice Flour Jelly,kg,37.5,1,375.0
2024-12-05,Sambal,kg,15.06,1,502.0
2024-12-05,Soft-Boiled Eggs,pieces,1606.0,1,803.0
2024-12-05,Soy Sauce,liter,0.04,1,2.0
2024-12-05,Spaghetti,kg,31.08,1,259.0
2024-12-05,Spices,kg,10.08,1,504.0
2024-12-05,Sugar Syrup,liter,37.47,1,1249.0
2024-12-05,Tandoori Masala,kg,11.260000000000002,1,563.0
2024-12-05,Vegetable Broth,liter,135.25,1,541.0
2024-12-05,Water,liter,51.35,1,1027.0
2024-12-05,White Bread,kg,80.30000000000001,1,803.0
2024-12-05,Yogurt,liter,56.300000000000004,1,563.0
2024-12-06,Anchovies,kg,24.449999999999996,1,815.0
2024-12-06,Bean Sprouts,kg,15.350000000000001,1,307.0
2024-12-06,Beef,kg,97.91999999999999,1,544.0
2024-12-06,Beef Bacon,kg,16.95,1,339.0
2024-12-06,Black Pepper,kg,0.6779999999999999,1,339.0
2024-12-06,Black Pepper Sauce,liter,10.8,1,216.0
2024-12-06,Black Tea,kg,18.38,2,3676.0
2024-12-06,Butter,kg,44.72,1,2236.0
2024-12-06,Cheese,kg,10.17,1,339.0
2024-12-06,Chicken,kg,32.04,1,178.0
2024-12-06,Chicken Thigh,kg,43.2,1,216.0
2024-12-06,Chili,kg,5.4399999999999995,1,544.0
2024-12-06,Chili Sauce,liter,3.56,1,178.0
2024-12-06,Chives,kg,3.0700000000000003,1,307.0
2024-12-06,Cockles,kg,15.350000000000001,1,307.0
2024-12-06,Coconut Milk,liter,337.7,3,2070.0
2024-12-06,Coleslaw,kg,21.6,1,216.0
2024-12-06,Condensed Milk,liter,106.45,1,2129.0
2024-12-06,Cream,liter,22.500000000000004,1,225.0
2024-12-06,Cucumber,kg,5.34,1,178.0
2024-12-06,Curry,liter,182.20000000000002,1,1822.0
2024-12-06,Egg,pieces,2637.0,2,2637.0
2024-12-06,Eggs,pieces,339.0,1,339.0
2024-12-06,Evaporated Milk,liter,106.45,1,2129.0
2024-12-06,Flat Rice Noodles,kg,46.05,1,307.0
2024-12-06,Flour,kg,182.20000000000002,1,1822.0
2024-12-06,Fries,kg,32.4,1,216.0
2024-12-06,Galangal,kg,5.4399999999999995,1,544.0
2024-12-06,Garlic,kg,4.03,2,403.0
2024-12-06,Ghee,kg,36.440000000000005,1,1822.0
2024-12-06,Ginger,kg,1.78,1,178.0
2024-12-06,Kaya,kg,67.08,1,2236.0
2024-12-06,Lemon,kg,46.410000000000004,1,1547.0
2024-12-06,Lemongrass,kg,5.4399999999999995,1,544.0
2024-12-06,Mushrooms,kg,33.75,1,225.0
2024-12-06,Onion,kg,11.250000000000002,1,225.0
2024-12-06,Palm Sugar,kg,35.550000000000004,1,711.0
2024-12-06,Peanuts,kg,24.449999999999996,1,815.0
2024-12-06,Prawns,kg,24.560000000000002,1,307.0
2024-12-06,Red Beans,kg,35.550000000000004,1,711.0
2024-12-06,Rice,kg,182.3,2,993.0
2024-12-06,Rice Flour Jelly,kg,71.10000000000001,1,711.0
2024-12-06,Sambal,kg,24.449999999999996,1,815.0
2024-12-06,Soft-Boiled Eggs,pieces,4472.0,1,2236.0
2024-12-06,Soy Sauce,liter,6.140000000000001,1,307.0
2024-12-06,Spaghetti,kg,40.68,1,339.0
2024-12-06,Spices,kg,10.879999999999999,1,544.0
2024-12-06,Sugar Syrup,liter,46.410000000000004,1,1547.0
2024-12-06,Vegetable Broth,liter,56.25,1,225.0
2024-12-06,Water,liter,91.10000000000001,1,1822.0
2024-12-06,White Bread,kg,223.60000000000002,1,2236.0
2024-12-07,Anchovies,kg,86.34,1,2878.0
2024-12-07,Bean Sprouts,kg,1.25,1,25.0
2024-12-07,Beef,kg,24.119999999999997,1,134.0
2024-12-07,Beef Bacon,kg,17.85,1,357.0
2024-12-07,Black Pepper,kg,0.714,1,357.0
2024-12-07,Black Pepper Sauce,liter,9.55,1,191.0
2024-12-07,Black Tea,kg,6.255,2,1251.0
2024-12-07,Butter,kg,72.98,1,3649.0
2024-12-07,Cheese,kg,10.709999999999999,1,357.0
2024-12-07,Chicken,kg,79.38,1,441.0
2024-12-07,Chicken Thigh,kg,38.2,1,191.0
2024-12-07,Chili,kg,1.34,1,134.0
2024-12-07,Chili Sauce,liter,8.82,1,441.0
2024-12-07,Chives,kg,0.25,1,25.0
2024-12-07,Cockles,kg,1.25,1,25.0
2024-12-07,Coconut Milk,liter,747.85,3,4941.0
2024-12-07,Coleslaw,kg,19.1,1,191.0
2024-12-07,Condensed Milk,liter,49.0,1,980.0
2024-12-07,Cream,liter,28.1,1,281.0
2024-12-07,Cucumber,kg,13.23,1,441.0
2024-12-07,Curry,liter,39.7,1,397.0
2024-12-07,Egg,pieces,3275.0,2,3275.0
2024-12-07,Eggs,pieces,357.0,1,357.0
2024-12-07,Evaporated Milk,liter,49.0,1,980.0
2024-12-07,Flat Rice Noodles,kg,3.75,1,25.0
2024-12-07,Flour,kg,39.7,1,397.0
2024-12-07,Fries,kg,28.65,1,191.0
2024-12-07,Galangal,kg,1.34,1,134.0
2024-12-07,Garlic,kg,7.22,2,722.0
2024-12-07,Ghee,kg,7.94,1,397.0
2024-12-07,Ginger,kg,4.41,1,441.0
2024-12-07,Kaya,kg,109.47,1,3649.0
2024-12-07,Lemon,kg,8.129999999999999,1,271.0
2024-12-07,Lemongrass,kg,1.34,1,134.0
2024-12-07,Mushrooms,kg,42.15,1,281.0
2024-12-07,Onion,kg,14.05,1,281.0
2024-12-07,Palm Sugar,kg,96.45,1,1929.0
2024-12-07,Peanuts,kg,86.34,1,2878.0
2024-12-07,Prawns,kg,2.0,1,25.0
2024-12-07,Red Beans,kg,96.45,1,1929.0
2024-12-07,Rice,kg,606.24,2,3319.0
2024-12-07,Rice Flour Jelly,kg,192.9,1,1929.0
2024-12-07,Sambal,kg,86.34,1,2878.0
2024-12-07,Soft-Boiled Eggs,pieces,7298.0,1,3649.0
2024-12-07,Soy Sauce,liter,0.5,1,25.0
2024-12-07,Spaghetti,kg,42.839999999999996,1,357.0
2024-12-07,Spices,kg,2.68,1,134.0
2024-12-07,Sugar Syrup,liter,8.129999999999999,1,271.0
2024-12-07,Vegetable Broth,liter,70.25,1,281.0
2024-12-07,Water,liter,19.85,1,397.0
2024-12-07,White Bread,kg,364.90000000000003,1,3649.0
2024-12-08,Anchovies,kg,29.549999999999997,1,985.0
2024-12-08,Bean Sprouts,kg,19.800000000000004,1,396.0
2024-12-08,Beef,kg,15.66,1,87.0
2024-12-08,Beef Bacon,kg,1.8,1,36.0
2024-12-08,Black Pepper,kg,0.07200000000000001,1,36.0
2024-12-08,Black Pepper Sauce,liter,27.6,1,552.0
2024-12-08,Black Tea,kg,25.965,2,5193.0
2024-12-08,Butter,kg,32.6,1,1630.0
2024-12-08,Cheese,kg,1.08,1,36.0
2024-12-08,Chicken,kg,40.86,1,227.0
2024-12-08,Chicken Thigh,kg,110.4,1,552.0
2024-12-08,Chili,kg,0.87,1,87.0
2024-12-08,Chili Sauce,liter,4.54,1,227.0
2024-12-08,Chives,kg,3.96,1,396.0
2024-12-08,Cockles,kg,19.800000000000004,1,396.0
2024-12-08,Coconut Milk,liter,361.34999999999997,3,2380.0
2024-12-08,Coleslaw,kg,55.2,1,552.0
2024-12-08,Condensed Milk,liter,203.25,1,4065.0
2024-12-08,Cream,liter,0.0,1,0.0
2024-12-08,Cucumber,kg,6.81,1,227.0
2024-12-08,Curry,liter,119.5,1,1195.0
2024-12-08,Egg,pieces,2180.0,2,2180.0
2024-12-08,Eggs,pieces,36.0,1,36.0
2024-12-08,Evaporated Milk,liter,203.25,1,4065.0
2024-12-08,Flat Rice Noodles,kg,59.39999999999999,1,396.0
2024-12-08,Flour,kg,119.5,1,1195.0
2024-12-08,Fries,kg,82.8,1,552.0
2024-12-08,Galangal,kg,0.87,1,87.0
2024-12-08,Garlic,kg,2.27,2,227.0
2024-12-08,Ghee,kg,23.9,1,1195.0
2024-12-08,Ginger,kg,2.27,1,227.0
2024-12-08,Kaya,kg,48.9,1,1630.0
2024-12-08,Lemon,kg,33.84,1,1128.0
2024-12-08,Lemongrass,kg,0.87,1,87.0
2024-12-08,Mushrooms,kg,0.0,1,0.0
2024-12-08,Onion,kg,0.0,1,0.0
2024-12-08,Palm Sugar,kg,65.4,1,1308.0
2024-12-08,Peanuts,kg,29.549999999999997,1,985.0
2024-12-08,Prawns,kg,31.68,1,396.0
2024-12-08,Red Beans,kg,65.4,1,1308.0
2024-12-08,Rice,kg,222.7,2,1212.0
2024-12-08,Rice Flour Jelly,kg,130.8,1,1308.0
2024-12-08,Sambal,kg,29.549999999999997,1,985.0
2024-12-08,Soft-Boiled Eggs,pieces,3260.0,1,1630.0
2024-12-08,Soy Sauce,liter,7.92,1,396.0
2024-12-08,Spaghetti,kg,4.32,1,36.0
2024-12-08,Spices,kg,1.74,1,87.0
2024-12-08,Sugar Syrup,liter,33.84,1,1128.0
2024-12-08,Vegetable Broth,liter,0.0,1,0.0
2024-12-08,Water,liter,59.75,1,1195.0
2024-12-08,White Bread,kg,163.0,1,1630.0
2024-12-09,Anchovies,kg,24.27,1,809.0
2024-12-09,Bean Sprouts,kg,1.35,1,27.0
2024-12-09,Beef Bacon,kg,20.65,1,413.0
2024-12-09,Black Pepper,kg,0.826,1,413.0
2024-12-09,Black Pepper Sauce,liter,26.85,1,537.0
2024-12-09,Black Tea,kg,12.36,2,2472.0
2024-12-09,Butter,kg,34.14,1,1707.0
2024-12-09,Cheese,kg,12.389999999999999,1,413.0
2024-12-09,Chicken,kg,91.2,2,505.0
2024-12-09,Chicken Thigh,kg,107.4,1,537.0
2024-12-09,Chili Sauce,liter,9.8,1,490.0
2024-12-09,Chives,kg,0.27,1,27.0
2024-12-09,Cockles,kg,1.35,1,27.0
2024-12-09,Coconut Milk,liter,246.14999999999998,2,1641.0
2024-12-09,Coleslaw,kg,53.7,1,537.0
2024-12-09,Condensed Milk,liter,87.05000000000001,1,1741.0
2024-12-09,Cream,liter,20.400000000000002,1,204.0
2024-12-09,Cucumber,kg,14.7,1,490.0
2024-12-09,Curry,liter,41.1,1,411.0
2024-12-09,Egg,pieces,1220.0,2,1220.0
2024-12-09,Eggs,pieces,413.0,1,413.0
2024-12-09,Evaporated Milk,liter,87.05000000000001,1,1741.0
2024-12-09,Flat Rice Noodles,kg,4.05,1,27.0
2024-12-09,Flour,kg,41.1,1,411.0
2024-12-09,Fries,kg,80.55,1,537.0
2024-12-09,Garlic,kg,7.090000000000001,3,709.0
2024-12-09,Ghee,kg,8.22,1,411.0
2024-12-09,Ginger,kg,5.050000000000001,2,505.0
2024-12-09,Kaya,kg,51.21,1,1707.0
2024-12-09,Lemon,kg,21.93,1,731.0
2024-12-09,Mushrooms,kg,30.599999999999998,1,204.0
2024-12-09,Onion,kg,10.200000000000001,1,204.0
2024-12-09,Palm Sugar,kg,41.6,1,832.0
2024-12-09,Peanuts,kg,24.27,1,809.0
2024-12-09,Prawns,kg,2.16,1,27.0
2024-12-09,Red Beans,kg,41.6,1,832.0
2024-12-09,Rice,kg,243.62,2,1299.0
2024-12-09,Rice Flour Jelly,kg,83.2,1,832.0
2024-12-09,Sambal,kg,24.27,1,809.0
2024-12-09,Soft-Boiled Eggs,pieces,3414.0,1,1707.0
2024-12-09,Soy Sauce,liter,0.54,1,27.0
2024-12-09,Spaghetti,kg,49.559999999999995,1,413.0
2024-12-09,Sugar Syrup,liter,21.93,1,731.0
2024-12-09,Tandoori Masala,kg,0.3,1,15.0
2024-12-09,Vegetable Broth,liter,51.0,1,204.0
2024-12-09,Water,liter,20.55,1,411.0
2024-12-09,White Bread,kg,170.7,1,1707.0
2024-12-09,Yogurt,liter,1.5,1,15.0
2024-12-10,Anchovies,kg,11.58,1,386.0
2024-12-10,Bean Sprouts,kg,20.900000000000002,1,418.0
2024-12-10,Beef Bacon,kg,14.400000000000002,1,288.0
2024-12-10,Black Pepper,kg,0.5760000000000001,1,288.0
2024-12-10,Black Pepper Sauce,liter,6.75,1,135.0
2024-12-10,Black Tea,kg,6.8100000000000005,2,1362.0
2024-12-10,Butter,kg,5.380000000000001,1,269.0
2024-12-10,Cheese,kg,8.639999999999999,1,288.0
2024-12-10,Chicken,kg,214.28,2,1124.0
2024-12-10,Chicken Thigh,kg,27.0,1,135.0
2024-12-10,Chili Sauce,liter,10.52,1,526.0
2024-12-10,Chives,kg,4.18,1,418.0
2024-12-10,Cockles,kg,20.900000000000002,1,418.0
2024-12-10,Coconut Milk,liter,98.25,2,655.0
2024-12-10,Coleslaw,kg,13.5,1,135.0
2024-12-10,Condensed Milk,liter,30.200000000000003,1,604.0
